@relation custofazenda
@attribute 'Ref_Date'	 {'01','02','03','04'}
@attribute 'GEO'  {'Nova Scotia','Western Canada','Manitoba','Canada','Ontario','Quebec','Eastern Canada','Prince Edward Island','Newfoundland and Labrador','New Brunswick','Alberta','British Columbia','Saskatchewan'}
@attribute 'custo'  {'Other fertilizers','Depreciation on machinery and motor vehicles','Farm input total','Machine repairs','Machinery fuel','General business costs', 'Poultry','Grain feed','Cash wages in Crop production','Crop production','Fertilizer','Prepared feed','Animalrelated custom work','Machinery and motor vehicles','Depreciation on machinery','Commercial seed and plant','Depreciation on motor vehicles','Pesticides','Production insurance','Cash wages in animal production','Stabilization premiums','Croprelated custom work','Nitrogen fertilizers','Twine wire and containers','Commercial feed','Veterinary fees and drugs','Livestock purchases','Cattle','Buldings','Animal production','Hogs'}
@data
'03','Quebec','Commercial feed'
'04','Quebec','Commercial feed'
'01','Quebec','Commercial feed'
'02','Quebec','Commercial feed'
'03','Quebec','Commercial feed'
'04','Quebec','Commercial feed'
'01','Quebec','Commercial feed'
'02','Quebec','Commercial feed'
'03','Quebec','Commercial feed'
'04','Quebec','Commercial feed'
'01','Quebec','Commercial feed'
'02','Quebec','Commercial feed'
'03','Quebec','Commercial feed'
'04','Quebec','Commercial feed'
'01','Quebec','Commercial feed'
'02','Quebec','Commercial feed'
'03','Quebec','Commercial feed'
'04','Quebec','Commercial feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Prepared feed'
'02','Quebec','Prepared feed'
'03','Quebec','Prepared feed'
'04','Quebec','Prepared feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Grain feed'
'02','Quebec','Grain feed'
'03','Quebec','Grain feed'
'04','Quebec','Grain feed'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Veterinary fees and drugs'
'02','Quebec','Veterinary fees and drugs'
'03','Quebec','Veterinary fees and drugs'
'04','Quebec','Veterinary fees and drugs'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Cash wages in animal production'
'02','Quebec','Cash wages in animal production'
'03','Quebec','Cash wages in animal production'
'04','Quebec','Cash wages in animal production'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Quebec','Animalrelated custom work'
'02','Quebec','Animalrelated custom work'
'03','Quebec','Animalrelated custom work'
'04','Quebec','Animalrelated custom work'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Farm input total'
'02','Ontario','Farm input total'
'03','Ontario','Farm input total'
'04','Ontario','Farm input total'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Buldings'
'02','Ontario','Buldings'
'03','Ontario','Buldings'
'04','Ontario','Buldings'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Machinery and motor vehicles'
'02','Ontario','Machinery and motor vehicles'
'03','Ontario','Machinery and motor vehicles'
'04','Ontario','Machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
'03','Ontario','Depreciation on machinery and motor vehicles'
'04','Ontario','Depreciation on machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
'03','Ontario','Depreciation on machinery and motor vehicles'
'04','Ontario','Depreciation on machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
'03','Ontario','Depreciation on machinery and motor vehicles'
'04','Ontario','Depreciation on machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
'03','Ontario','Depreciation on machinery and motor vehicles'
'04','Ontario','Depreciation on machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
'03','Ontario','Depreciation on machinery and motor vehicles'
'04','Ontario','Depreciation on machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
'03','Ontario','Depreciation on machinery and motor vehicles'
'04','Ontario','Depreciation on machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
'03','Ontario','Depreciation on machinery and motor vehicles'
'04','Ontario','Depreciation on machinery and motor vehicles'
'01','Ontario','Depreciation on machinery and motor vehicles'
'02','Ontario','Depreciation on machinery and motor vehicles'
